params,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_mean,trial_std,rank_mean,rank_std,rank_mean_std
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.1}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.3}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.5}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.1}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.3}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.5}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.1}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.3}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.5}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.1}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.3}",0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.006081054009247589,0.007754095270785793,0.007754095270785793,0.00641566226155523,0.0007054161341202916,1116.5,1116.5,16.0
