params,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_mean,trial_std,rank_mean,rank_std,rank_mean_std
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.41, 'w_min': 0.1}",0.949710407183142,0.949710407183142,0.949710407183142,0.949710407183142,0.949710407183142,0.949710407183142,0.949710407183142,0.949710407183142,1.3814269225017248,1.3814269225017248,1.0360537102468586,0.1820276655890259,583.0,583.0,117.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.41, 'w_min': 0.2}",0.9505905505734975,0.9505905505734975,0.9505905505734975,0.9505905505734975,0.9505905505734975,0.9505905505734975,0.9505905505734975,0.9505905505734975,1.4399985919218747,1.4399985919218747,1.0484721588431731,0.2063525487816981,588.0,588.0,118.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.41, 'w_min': 0.3}",0.9503619617252583,0.9503619617252583,0.9503619617252583,0.9503619617252583,0.9503619617252583,0.9503619617252583,0.9503619617252583,0.9503619617252583,1.4897535974992582,1.4897535974992582,1.0582402888800584,0.22742748265197318,593.0,598.0,119.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.41, 'w_min': 0.39}",0.9509731000946344,0.9509731000946344,0.9509731000946344,0.9509731000946344,0.9509731000946344,0.9509731000946344,0.9509731000946344,0.9509731000946344,1.4881744826806258,1.4881744826806258,1.0584133766118327,0.22650399082176628,598.0,593.0,120.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.6, 'w_min': 0.1}",0.9497734109013573,0.9497734109013573,0.9497734109013573,0.9497734109013573,0.9497734109013573,0.9497734109013573,0.9497734109013573,0.9497734109013573,0.9494384024322835,0.9494384024322835,0.9497064092075425,0.00014125197302921713,3.0,168.0,1.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.6, 'w_min': 0.2}",0.9506896611643414,0.9506896611643414,0.9506896611643414,0.9506896611643414,0.9506896611643414,0.9506896611643414,0.9506896611643414,0.9506896611643414,0.9505754162729841,0.9505754162729841,0.9506668121860701,4.81698756969866e-05,288.0,113.0,58.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.6, 'w_min': 0.3}",0.9503026845230884,0.9503026845230884,0.9503026845230884,0.9503026845230884,0.9503026845230884,0.9503026845230884,0.9503026845230884,0.9503026845230884,0.9669838163285049,0.9669838163285049,0.9536389108841717,0.007033382727279054,463.0,543.0,93.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.6, 'w_min': 0.39}",0.9511063956740256,0.9511063956740256,0.9511063956740256,0.9511063956740256,0.9511063956740256,0.9511063956740256,0.9511063956740256,0.9511063956740256,0.9806844394340352,0.9806844394340352,0.9570220044260275,0.012471198268501483,528.0,563.0,106.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.8, 'w_min': 0.1}",0.9497188825301778,0.9497188825301778,0.9497188825301778,0.9497188825301778,0.9497188825301778,0.9497188825301778,0.9497188825301778,0.9497188825301778,0.9498284396268232,0.9498284396268232,0.949740793949507,4.619332789795262e-05,48.0,108.0,10.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.8, 'w_min': 0.2}",0.9509568966664803,0.9509568966664803,0.9509568966664803,0.9509568966664803,0.9509568966664803,0.9509568966664803,0.9509568966664803,0.9509568966664803,0.9522264286008332,0.9522264286008332,0.9512108030533508,0.0005352816633165878,333.0,303.0,67.0
"{'c1': 1.0, 'c2': 1.0, 'epoch': 100, 'pop_size': 100, 'w_max': 0.8, 'w_min': 0.3}",0.950303543121442,0.950303543121442,0.950303543121442,0.950303543121442,0.950303543121442,0.950303543121442,0.950303543121442,0.950303543121442,0.95439213883836,0.95439213883836,0.9511212622648257,0.0017239033196093203,323.0,443.0,65.0
