params,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_mean,trial_std,rank_mean,rank_std,rank_mean_std
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012570571922746904,0.012570571922746904,0.012570571922746904,0.012570571922746904,0.012570571922746904,0.012570571922746904,0.012570571922746904,0.012570571922746904,0.01264043679327479,0.01264043679327479,0.01258454489685248,2.9457615906785025e-05,225.0,192.0,165.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012526700440787599,0.012526700440787599,0.0125093133351769,9.163809274616753e-06,18.0,64.0,15.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01255885241676038,0.01255885241676038,0.01255885241676038,0.01255885241676038,0.01255885241676038,0.01255885241676038,0.01255885241676038,0.01255885241676038,0.012664578820367471,0.012664578820367471,0.0125799976974818,4.457816589555321e-05,221.5,220.0,162.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012527129282503468,0.012527129282503468,0.012527129282503468,0.012527129282503468,0.012527129282503468,0.012527129282503468,0.012527129282503468,0.012527129282503468,0.012585024363054656,0.012585024363054656,0.012538708298613704,2.4410709314755984e-05,167.5,176.5,123.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012569641214517912,0.012569641214517912,0.012569641214517912,0.012569641214517912,0.012569641214517912,0.012569641214517912,0.012569641214517912,0.012569641214517912,0.012541584432202322,0.012541584432202322,0.012564029858054793,1.1829778124372709e-05,209.5,96.5,153.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01258690306619269,0.01258690306619269,0.01258690306619269,0.01258690306619269,0.01258690306619269,0.01258690306619269,0.01258690306619269,0.01258690306619269,0.012544453077231585,0.012544453077231585,0.012578413068400468,1.7898486902146504e-05,219.5,142.5,161.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012532349222207565,0.012532349222207565,0.012532349222207565,0.012532349222207565,0.012532349222207565,0.012532349222207565,0.012532349222207565,0.012532349222207565,0.012559971949565754,0.012559971949565754,0.012537873767679203,1.1646764485029741e-05,163.5,93.5,120.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.0, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012562639853918459,0.012562639853918459,0.012562639853918459,0.012562639853918459,0.012562639853918459,0.012562639853918459,0.012562639853918459,0.012562639853918459,0.012548418275026334,0.012548418275026334,0.012559795538140036,5.996344163051973e-06,207.5,47.5,152.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012577282857638008,0.012577282857638008,0.012519429818546982,3.0491228848399717e-05,105.0,201.0,74.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012526765739890236,0.012526765739890236,0.012526765739890236,0.012526765739890236,0.012526765739890236,0.012526765739890236,0.012526765739890236,0.012526765739890236,0.012755369810065033,0.012755369810065033,0.012572486553925196,9.638793921830993e-05,215.0,242.0,157.0
