params,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_mean,trial_std,rank_mean,rank_std,rank_mean_std
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.1}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.3}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.5}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.1}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.3}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.1, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.5}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.1}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.3}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.05, 'selected_site_ratio': 0.5}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
"{'dance_radius': 0.025, 'dance_reduction': 0.1, 'elite_site_bee_ratio': 0.25, 'elite_site_ratio': 0.25, 'epoch': 100, 'pop_size': 100, 'selected_site_bee_ratio': 0.1, 'selected_site_ratio': 0.1}",5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5534.616013765385,5535.108738272405,5535.108738272405,5534.714558666789,0.20775089348902975,684.5,1044.5,10.0
