params,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_mean,trial_std,rank_mean,rank_std,rank_mean_std
"{'epoch': 100, 'lamda': 0.5, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.55, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.6, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.65, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.7, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.75, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.8, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.85, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.9, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 0.95, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
"{'epoch': 100, 'lamda': 1.0, 'pop_size': 100}",1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,1.0249101830538991,3.545725690841498,3.545725690841498,1.5290732846114188,1.062869142091031,6.0,6.0,1.0
